id	authors	date	title	journal	doi
https://www.zotero.org/groups/bat_literature_project/items/Z2ZXR5SF	C.m | D | R | A | T	12/2012	The WHO Rabies Bulletin europe: a key source of information on rabies and a pivotal tool for surveillance and epidemiology	Revue Scientifique Et Technique (International Office of Epizootics)	10.20506/rst.31.3.2152
https://www.zotero.org/groups/bat_literature_project/items/AVZD42WX	Iliev | Underhill	06/2013	Striking a balance: fungal commensalism versus pathogenesis	Current Opinion in Microbiology	10.1016/j.mib.2013.05.004
https://www.zotero.org/groups/bat_literature_project/items/RRP6FGSR	African Wildlife Foundation	2016	Bili-Uele Landscape Strategy: Summary Document 2016-2021		
https://www.zotero.org/groups/bat_literature_project/items/LLKZXQQA	Patterson | Webala	2012	Keys to the Bats (Mammalia: Chiroptera) of East Africa	Fieldiana Life and Earth Sciences	https://doi.org/10.3158/2158-5520-12.6.1
https://www.zotero.org/groups/bat_literature_project/items/EX7GR8DZ	Wolfe | Prosser | Carr | Tamoufe | Mpoudi-Ngole | Torimiro | LeBreton | McCutchan | Birx | Burke	2004	Exposure to Nonhuman Primates in Rural Cameroon - Volume 10, Number 12—December 2004 - Emerging Infectious Diseases journal - CDC	Emerging Infectious Diseases	10.3201/eid1012.040062
https://www.zotero.org/groups/bat_literature_project/items/C6CTTEEF	Wu	2023-03-16	The Strongest Evidence Yet That an Animal Started the Pandemic	The Atlantic	
https://www.zotero.org/groups/bat_literature_project/items/FW2IUFK4	Timen | Koopmans | Vossen | Van Doornum | Günther | Van Den Berkmortel | Verduin | Dittrich | Emmerich | Osterhaus | Van Dissel | Coutinho	08/2009	Response to Imported Case of Marburg Hemorrhagic Fever, the Netherlands	Emerging Infectious Diseases	10.3201/eid1508.090015
https://www.zotero.org/groups/bat_literature_project/items/IMDCYFE7	Steffen | Lu | Yamamoto | Hoff | Mulembakani | Wemakoy | Muyembe-Tamfum | Ndembi | Brennan | Hackett | Stramer | Switzer | Saragosti | Mbensa | Laperche | Rimoin | Simmons	05/2019	Serologic Prevalence of Ebola Virus in Equatorial Africa	Emerging Infectious Diseases	10.3201/eid2505.180115
https://www.zotero.org/groups/bat_literature_project/items/4SD7AMCY	Schuh | Amman | Patel | Sealy | Swanepoel | Towner	12/2020	Human-Pathogenic Kasokero Virus in Field-Collected Ticks	Emerging Infectious Diseases	10.3201/eid2612.202411
https://www.zotero.org/groups/bat_literature_project/items/IZQZE3N5	Moreno Santillán | Lama | Gutierrez Guerrero | Brown | Donat | Zhao | Rossiter | Yohe | Potter | Teeling | Vernes | Davies | Myers | Hughes | Huang | Hoffmann | Corthals | Ray | Dávalos	12/2021	Large‐scale genome sampling reveals unique immunity and metabolic adaptations in bats	Molecular Ecology	10.1111/mec.16027
https://www.zotero.org/groups/bat_literature_project/items/9TQ6QMUF	Kosoy | Bai | Lynch | Kuzmin | Niezgoda | Franka | Agwanda | Breiman | Rupprecht	2010	Bartonella spp. in Bats, Kenya	Emerging Infectious Diseases	
https://www.zotero.org/groups/bat_literature_project/items/LFF4EXQD	Katoh | Kubota | Ihara | Maeda | Takeda | Kidokoro	2016	Cross-neutralization between human and African bat mumps viruses.	Emerging infectious diseases	
https://www.zotero.org/groups/bat_literature_project/items/75IYMXU8	Plowright | Peel | Streicker | Gilbert | McCallum | Wood | Baker | Restif | Remais	2016-8-4	Transmission or Within-Host Dynamics Driving Pulses of Zoonotic Viruses in Reservoir–Host Populations	PLOS Neglected Tropical Diseases	10.1371/journal.pntd.0004796
https://www.zotero.org/groups/bat_literature_project/items/QJG4NY8H	Pennisi	2017-09-22	To avoid starving, this bat varies its heart rate from 1000 to 200 beats per minute	Science	10.1126/science.aaq0237
https://www.zotero.org/groups/bat_literature_project/items/LI3FFMEX	Kelly | Karesh | Johnson | Gilardi | Anthony | Goldstein | Olson | Machalaba | Mazet	02/2017	One Health proof of concept: Bringing a transdisciplinary approach to surveillance for zoonotic viruses at the human-wild animal interface	Preventive Veterinary Medicine	10.1016/j.prevetmed.2016.11.023
https://www.zotero.org/groups/bat_literature_project/items/N3PMJCJP	Kareinen | Airas | Kotka | Masika | Aaltonen | Anzala | Ogola | Webala | Vapalahti | Sironen | Forbes	2023	No Substantial Histopathologic Changes in Mops condylurus Bats Naturally Infected with Bombali Virus, Kenya - Volume 29, Number 5—May 2023 - Emerging Infectious Diseases journal - CDC	Emerging Infectious Diseases	10.3201/eid2905.221336
https://www.zotero.org/groups/bat_literature_project/items/8I8CI8IX	Riesle-Sbarbaro | de Vries | Stubbs | Amponsah-Mensah | Cunnigham | Wood | Sargan	2016	The complete mitochondrial genome of Epomophorus gambianus (Chiroptera: Pteropodidae) and its phylogenetic analysis	Mitochondrial DNA Part B	10.1080/23802359.2016.1181993
https://www.zotero.org/groups/bat_literature_project/items/TBIXMEZ6	Amman | Schuh | Sealy | Spengler | Welch | Kirejczyk | Albariño | Nichol | Towner	2020	Experimental infection of Egyptian rousette bats (Rousettus aegyptiacus) with Sosuga virus demonstrates potential transmission routes for a bat-borne human pathogenic paramyxovirus	PLOS Neglected Tropical Diseases	https://doi.org/ 10.1371/journal.pntd.0008092
https://www.zotero.org/groups/bat_literature_project/items/JAI7H6IF	Gruver | Keinath	2006	Townsend’s Big-eared Bat (Corynorhinus townsendii): a technical conservation assessment.		
https://www.zotero.org/groups/bat_literature_project/items/AX2BJVCL	Gibb | Albery | Mollentze | Eskew | Brierley | Ryan | Seifert | Carlson	2021	Mammal virus diversity estimates are unstable due to accelerating discovery effort	Biology Letters	https://doi.org/10.1098/rsbl.2021.0427
https://www.zotero.org/groups/bat_literature_project/items/TGN49LFV	Lebarbenchon | Goodman | Hoarau | Le Minter | Dos Santos | Schoeman | Léculier | Raoul | Gudo | Mavingui	2022	Bombali Ebolavirus in Mops condylurus Bats (Molossidae), Mozambique - Volume 28, Number 12—December 2022 - Emerging Infectious Diseases journal - CDC	Emerging Infectious Diseases	10.3201/eid2812.220853
https://www.zotero.org/groups/bat_literature_project/items/PBQY863P	Pavwoski | Lewis	2001	Bat Research News	BAT RESEARCH NEWS	
https://www.zotero.org/groups/bat_literature_project/items/5G4A2FZ7	Gibb | Albery | Becker | Brierley | Connor | Dallas | Eskew | Farrell | Rasmussen | Ryan | Sweeny | Carlson | Poisot	2021	Data proliferation, reconciliation, and synthesis in viral ecology	Bioscience	10.1101/2021.01.14.426572
https://www.zotero.org/groups/bat_literature_project/items/ASD8LNV3	Ange-Stark | Cheng | Hoyt | Langwig | Frick | Kilpatrick | MacManes		White-nose syndrome restructures bat skin microbiomes	BioRxiv	
https://www.zotero.org/groups/bat_literature_project/items/J5UDBN83	Urushadze | Babuadze | Shi | Escobar | Mauldin | Natradeze | Machablishvili | Kutateladze | Imnadze | Nakazawa | Velasco	2022	A Cross Sectional Sampling Reveals Novel Coronaviruses in Bat Populations of Georgia	Viruses	https://doi.org/10.3390/v14010072
https://www.zotero.org/groups/bat_literature_project/items/2YYYFWNK	Simon | Bakunowski | Reyes-Vasques | Tschapka | Knornschild | Steckel | Stowell | Yovel	2021	Acoustic traits of bat-pollinated flowers compared to flowers of other pollination syndromes and their echo-based classification using convolutional neural networks | PLOS Computational Biology	PLOS Computational Biology	https:/ /doi.org/10.1371/journal.pcbi.1009706
https://www.zotero.org/groups/bat_literature_project/items/7NU3B3BQ	Wang | Anderson	2019	Viruses in bats and potential spillover to animals and humans	Current Opinion in Virology	
https://www.zotero.org/groups/bat_literature_project/items/PWUL7EWH		2012	National White-Nose Syndrome Decontamination Protocol-Version 06.25.2012		
https://www.zotero.org/groups/bat_literature_project/items/7M5SSRB6	Serra-Cobo | López-Roig	2016	Bats and Emerging Infections: An Ecological and Virological Puzzle	Advances in Microbiology, Infectious Diseases and Public Health	10.1007/5584_2016_131
https://www.zotero.org/groups/bat_literature_project/items/XPNE5T73	Senawi | Schmieder | Siemers | Kingston	2015	Beyond size – morphological predictors of bite force in a diverse insectivorous bat assemblage from Malaysia - Senawi - 2015 - Functional Ecology - Wiley Online Library	Functional Ecology	
https://www.zotero.org/groups/bat_literature_project/items/AGCE9NQL	Gaudino | Aurine | Dumont | Fouret | Ferren | Mathieu | Reynard | Volchkov | Legras-Lachuer | Georges-Courbot | Horvat	2020	High Pathogenicity of Nipah Virus from Pteropus lylei Fruit Bats, Cambodia - Volume 26, Number 1—January 2020 - Emerging Infectious Diseases journal - CDC	Emerging Infectious Diseases	10.3201/eid2601.191284
https://www.zotero.org/groups/bat_literature_project/items/624VZTGX	Weinberg | Yovel	2022	Revising the paradigm: Are bats really pathogen reservoirs or do they possess an efficient immune system?: iScience	iScience	
https://www.zotero.org/groups/bat_literature_project/items/4GNU7QI2	Kingston | Frick | Kading | Leopardi | Medellin | Mendenhall | Racey | Shapiro | Vicente-Santos | Viquez-R | Worledge	2021	IUCN SSC Bat Specialist Group (BSG) Recommended Strategy for Researchers to Reduce the Risk of Transmission of SARS-CoV-2 from Humans to Bats		
https://www.zotero.org/groups/bat_literature_project/items/S9NJUXDU	Hill | Smith	1981-12-03	Craseonycteris thonglongyai	Mammalian Species	10.2307/3503984
https://www.zotero.org/groups/bat_literature_project/items/ZUGFBJWZ	Brook | Rozins | Guth | Boots	2021	Reservoir host immunology and life history shape virulence evolution in zoonotic viruses		
https://www.zotero.org/groups/bat_literature_project/items/U7CENG2Q		2018	Transhumant Pastoralism in Africa’s Sudano-Sahel The interface of conservation, security, and development		
https://www.zotero.org/groups/bat_literature_project/items/EYV9QWAQ		2006	The Congo Basin		
https://www.zotero.org/groups/bat_literature_project/items/2GU4GWEL	Frick | Kingston | Flanders	2020	A review of the major threats and challenges to global bat conservation - Frick - 2020 - Annals of the New York Academy of Sciences - Wiley Online Library	ANNALS OF THE NEW YORK ACADEMY OF SCIENCES	
https://www.zotero.org/groups/bat_literature_project/items/YK77YPI3	Das | Lowe	2018	Nature Read in Black and White: decolonial approaches to interpreting natural history	Journal of Natural Science Collections	
https://www.zotero.org/groups/bat_literature_project/items/GX7WHEZK	Aso | Ito | Ozaki | Kashima | Suzuki | Koyanagi | Sato	2023	Single-cell transcriptome analysis illuminating the characteristics of species-speci c innate immune responses against viral infections	GigaScience	
https://www.zotero.org/groups/bat_literature_project/items/9EJZFGJG	Anti | Owusu | Agbenyega | Annan | Badu | Nkrumah | Tschapka | Oppong | Adu-Sarkodie | Park	2015	Human–Bat Interactions in Rural West Africa - Volume 21, Number 8—August 2015 - Emerging Infectious Diseases journal - CDC	Emerging	Infectious	Diseases	10.3201/eid2108.142015
https://www.zotero.org/groups/bat_literature_project/items/LP3V8JL9		2014	Democratic Republic of Congo An okapi at DRC’s Okapi Faunal Reserve. Credit: Okapi Conservation Project. Investing in wildlife security, protected area management, community engagement and applied research to conserve one of the largest expanses of tropical rainforest on earth.		
https://www.zotero.org/groups/bat_literature_project/items/UBITD26K		2017	Combating Wildlife Trafficking The USFWS Role in Central Africa		
https://www.zotero.org/groups/bat_literature_project/items/ZZ6SJIFB		2016	The serology of Ebolavirus – a wider geographical range, a wider genus of viruses or a wider range of virulence? | Microbiology Society	Journal of General Virology	
https://www.zotero.org/groups/bat_literature_project/items/TIJCFBMJ		2018-05-22T12:29:52Z	2014-2016 Ebola Outbreak in West Africa | History | Ebola (Ebola Virus Disease) | CDC		
https://www.zotero.org/groups/bat_literature_project/items/4NQANBQN		2019-01-24T09:15:35-05:00	Scientists Discover Ebola Virus in West African Bat		
https://www.zotero.org/groups/bat_literature_project/items/C4FMJ39V	Field | Sewall | Prokkola | Turner | Gagnon | Lilley | White | Johnson | Hauer | Reeder		Effect of torpor on host transcriptomic responses to a fungal pathogen in hibernating bats - Field - 2018 - Molecular Ecology - Wiley Online Library	Molecular ecology	
https://www.zotero.org/groups/bat_literature_project/items/XHZ96LVY	Voigt | Kingston	2016	Bats in the Anthropocene: Conservation of Bats in a Changing World		
https://www.zotero.org/groups/bat_literature_project/items/5BQAHKYZ	Nanclares | Kapetshi | Lionetto | de la Rosa	2017	Ebola Virus Disease Democratic Republic of Congo: External Situation Report		
https://www.zotero.org/groups/bat_literature_project/items/KBI55HBW	Wang | Dai | Wang | Cooper | Zhu | Dong | Zhang | Zhang	2014	Unique expression patterns of multiple key genes associated with the evolution of mammalian flight Unique expression patterns of multiple key genes associated with the evolution of mammalian flight	Proceedings of the Royal Society B: Biological Sciences	
https://www.zotero.org/groups/bat_literature_project/items/LXGF4KBI	Tanshi | Obitte | Monadjem | Rossiter | Fisher-Phelps | Kingston	2022	Multiple dimensions of biodiversity in paleotropical hotspots reveal comparable bat diversity	Biotropica	10.1111/btp.13143
https://www.zotero.org/groups/bat_literature_project/items/93TAJIKC	Tanshi	2016	Hypsignathus monstrosus, Hammer-headed Fruit Bat		
